adult,genre_ids,id,original_language,popularity,release_date,title,vote_average,vote_count,revenue,production_companies,budget,release_year,release_month,num_genres,release_season,budget_revenue_ratio
False,"[878, 53]",410199,en,19.35,2016-09-16,ARQ,6.101,1117,0.0,"['MXN Entertainment', 'Lost City', 'XYZ Films']",2000000.0,2016,9,2,Fall,inf
False,"[27, 9648, 53, 18]",424121,en,15.863,2018-09-21,Apostle,6.099,1350,0.0,"['XYZ Films', 'Severn Screen', 'One More One Productions']",0.0,2018,9,4,Fall,
False,"[878, 18, 53]",415132,fr,9.708,2016-11-23,Ares,6.099,307,0.0,"['Gaumont', 'Cinéfrance 1888', 'Albertine Productions']",0.0,2016,11,3,Fall,
False,"[12, 35, 10751]",60803,en,15.368,2011-03-25,The Suite Life Movie,6.098,495,0.0,[],0.0,2011,3,3,Spring,
False,[35],708577,it,7.24,2021-08-14,Like a Cat on a Highway 2,6.095,320,0.0,"['Vision Distribution', 'Wildside', 'Sky Cinema']",0.0,2021,8,1,Summer,
False,"[10751, 35, 18, 10402, 10770]",27621,en,15.409,2008-08-22,The Cheetah Girls: One World,6.095,317,0.0,[],0.0,2008,8,5,Summer,
False,"[53, 80]",70577,en,16.9,2011-10-25,Faces in the Crowd,6.093,470,0.0,"['Minds Eye Entertainment', 'Forecast Pictures', 'Frantic Films Live Action Productions', 'Aura Film Partnership', 'Fierce Entertainment', 'Radar Pictures', 'Voltage Pictures']",15000000.0,2011,10,2,Fall,inf
False,"[53, 28, 80]",127521,en,19.005,2012-09-11,6 Bullets,6.092,322,0.0,"['Rodin Entertainment', 'Motion Picture Corporation of America']",10000000.0,2012,9,3,Fall,inf
False,[18],70821,en,11.049,2011-07-17,Cyberbully,6.089,463,0.0,['Muse Entertainment'],0.0,2011,7,1,Summer,
False,"[10751, 18]",457262,en,15.608,2017-10-03,Rip Tide,6.087,446,0.0,['Jaggi Entertainment'],3400000.0,2017,10,2,Fall,inf
False,"[10402, 18]",440918,en,13.24,2019-04-12,Teen Spirit,6.087,303,0.0,"['Automatik Entertainment', 'Blank Tape', 'Aperture Media Partners', 'Head Gear Films', 'Interscope Films', 'Metrol Technology']",0.0,2019,4,2,Spring,
False,"[878, 12, 28, 35, 53]",641501,fr,14.807,2020-11-19,How I Became a Superhero,6.086,477,0.0,"['Trésor Films', 'Artémis Productions', 'Shelter Prod', 'Warner Bros. Entertainment France']",18000000.0,2020,11,5,Fall,inf
False,"[80, 18, 27]",408439,en,15.121,2016-10-07,Hounds of Love,6.085,323,0.0,['Factor 30 Films'],0.0,2016,10,3,Fall,
False,"[10749, 35]",295151,en,24.843,2019-11-08,Let It Snow,6.085,1120,0.0,['Dylan Clark Productions'],0.0,2019,11,2,Fall,
False,"[35, 18, 10751, 10749]",15648,en,17.081,2005-06-17,The Perfect Man,6.085,755,0.0,"['Universal Pictures', 'Marc Platt Productions']",0.0,2005,6,4,Summer,
False,"[27, 53]",13186,en,50.748,2007-08-25,Wrong Turn 2: Dead End,6.085,1301,0.0,"['20th Century Fox', 'Summit Entertainment', 'Constantin Film']",4000000.0,2007,8,2,Summer,inf
False,"[35, 10749]",370978,es,10.469,2016-04-01,"Kiki, Love to Love",6.084,351,0.0,"['Vértigo Films', 'Telecinco Cinema']",0.0,2016,4,2,Spring,
False,[37],354110,en,18.295,2015-09-16,Forsaken,6.1,328,0.0,"['Moving Pictures Media', 'Minds Eye Entertainment', 'Panacea Entertainment', 'FilmWest Productions', 'Rollercoaster Films', 'Vortex Words + Pictures']",11000000.0,2015,9,1,Fall,inf
False,[53],283601,en,17.073,2018-10-10,Galveston,6.084,477,0.0,"['Jean Doumanian Productions', 'Low Spark Films', 'RLJE Films']",0.0,2018,10,1,Fall,
False,"[35, 878]",10516,fr,15.328,1979-01-31,The Gendarme and the Creatures from Outer Space,6.084,574,0.0,['SNC'],0.0,1979,1,2,Winter,
False,"[878, 12, 53]",10606,en,19.362,1984-08-03,The Philadelphia Experiment,6.1,355,0.0,"['New Pictures Group', 'New World Pictures', 'Cinema Group Ventures']",21000000.0,1984,8,3,Summer,inf
False,[35],170354,it,6.898,2013-02-09,The Unlikely Prince,6.082,633,0.0,"['Cattleya', 'RAI Cinema']",0.0,2013,2,1,Winter,
False,"[10749, 35]",787298,pl,13.477,2021-02-11,Squared Love,6.081,304,0.0,['Endemol Shine Polska'],0.0,2021,2,2,Winter,
False,"[27, 28, 35]",290999,en,11.777,2014-09-19,Wyrmwood: Road of the Dead,6.081,415,0.0,['Guerilla Films'],0.0,2014,9,3,Fall,
False,"[53, 878, 28]",937249,en,71.042,2023-09-29,57 Seconds,6.08,344,0.0,"['Ashland Hill Media Finance', 'BGG Capital', 'Curmudgeon Films', 'The Avenue Entertainment', 'R.U. Robot Studios', 'Highland Film Group', 'Revelations Entertainment']",0.0,2023,9,3,Fall,
False,"[28, 53, 80]",928381,fr,19.913,2022-02-25,Restless,6.078,357,0.0,"['Bright Lights Films', 'uMedia', 'Mahi Films', 'Umedia']",0.0,2022,2,3,Winter,
False,"[53, 18, 27]",611605,en,20.027,2019-07-18,1BR,6.078,406,0.0,['Malevolent FIlms'],0.0,2019,7,3,Summer,
False,"[53, 18, 80, 9648]",13975,en,25.269,2009-04-15,In the Electric Mist,6.078,400,0.0,"['Little Bear', 'Ithaca Pictures']",0.0,2009,4,4,Spring,
False,[35],492355,it,9.325,2018-03-29,Just Believe,6.075,332,0.0,"['Vision Distribution', 'IIF - Lucisano Media Group']",0.0,2018,3,1,Spring,
False,"[35, 10749]",121936,fr,15.147,2012-06-27,Happiness Never Comes Alone,6.075,411,0.0,"['Pathé', 'Eskwad']",15000000.0,2012,6,2,Summer,inf
False,"[18, 9648, 53, 36]",567970,en,15.067,2020-01-28,Lost Girls,6.071,669,0.0,"['Archer Gray', 'Langley Park Productions']",0.0,2020,1,4,Winter,
False,"[35, 10749]",201086,en,13.773,2014-02-14,Cuban Fury,6.07,305,0.0,"['Big Talk Studios', 'Anton Capital Entertainment', 'Film4 Productions', 'BFI']",0.0,2014,2,2,Winter,
False,"[53, 27]",146229,en,15.657,2014-08-07,Kristy,6.069,383,0.0,"['Dimension Films', 'Electric City Entertainment', 'David Kirschner Productions', 'La Sienega Productions']",6900000.0,2014,8,2,Summer,inf
False,"[18, 36, 53]",451184,en,17.778,2020-01-29,Wasp Network,6.068,353,0.0,"['CG Cinéma', 'Nostromo Pictures', 'RT Features', 'SCOPE Pictures', 'France 2 Cinéma', 'Orange Studio', 'Memento Films Production']",0.0,2020,1,3,Winter,
False,"[28, 53]",106021,en,17.529,2012-08-23,Erased,6.068,691,0.0,"['Informant Europe SPRL', 'uFilm', 'Informant Media', 'Entertainment Motion Pictures', 'uMedia', 'uFund', 'Essential Entertainment', 'Expatriate Films', 'Smash Media', 'Transfilm', 'National Bank of Canada TV and Motion Picture Group']",12000000.0,2012,8,2,Summer,inf
False,[35],598133,en,13.248,2020-07-01,The F**k-It List,6.065,470,0.0,"['Awesomeness Films', 'Paramount']",5000000.0,2020,7,1,Summer,inf
False,"[27, 9648, 53]",166271,en,13.02,2013-10-17,Haunter,6.064,528,0.0,"['Wild Bunch', 'Copperheart Entertainment']",0.0,2013,10,3,Fall,
False,"[10751, 28, 14, 35]",615677,en,36.32,2020-12-25,We Can Be Heroes,6.063,731,0.0,"['Troublemaker Studios', 'Quick Draw Productions', 'Double R Productions']",0.0,2020,12,4,Winter,
False,"[28, 53, 12]",831946,en,20.03,2022-05-26,Interceptor,6.062,686,0.0,"['Ambience Entertainment', 'Foryor Entertainment', 'Fin Design & Effects']",0.0,2022,5,3,Spring,
False,"[53, 18, 27]",864873,en,15.056,2021-10-27,Hypnotic,6.061,580,0.0,['The Long Game'],0.0,2021,10,3,Fall,
False,"[28, 80, 53]",76640,en,26.699,2013-01-12,The Last Stand,6.06,2681,0.0,"['di Bonaventura Pictures', 'Lionsgate']",30000000.0,2013,1,3,Winter,inf
False,"[27, 28, 878]",295830,ja,31.214,2015-08-01,Attack on Titan,6.059,702,0.0,"['Nikkatsu Corporation', 'TOHO', 'Kodansha', 'dentsu', 'AMUSE', 'Horipro', 'Hakuhodo DY Media Partners', 'East Japan Marketing & Communications', 'KDDI', 'Yomiuri Shimbun Company', 'Nippan Group Holdings', 'GYAO', 'Tokyo FM', 'The Asahi Shimbun']",0.0,2015,8,3,Summer,
False,[35],183836,fr,10.394,2013-04-17,The Brats,6.058,520,0.0,['Gaumont'],0.0,2013,4,1,Spring,
False,"[28, 35, 10749]",848187,en,108.131,2024-01-04,Role Play,6.057,415,0.0,"['StudioCanal', 'The Picture Company', 'Studio Babelsberg', 'StudioCanal']",0.0,2024,1,3,Winter,
False,[35],37652,fr,9.061,1997-01-28,Didier,6.057,569,0.0,"['Katharina', 'Renn Productions', 'Canal+', 'TF1 Films Production', 'Chez Wam']",11000000.0,1997,1,1,Winter,inf
False,"[35, 18, 10749, 80]",519106,fr,12.845,2018-10-06,The Trouble with You,6.055,435,0.0,['Les Films Pelléas'],0.0,2018,10,4,Fall,
False,"[10749, 18]",434203,en,23.846,2017-11-03,Newness,6.1,581,0.0,"['Lost City', 'Scott Free Productions']",10000000.0,2017,11,2,Fall,inf
False,"[878, 18, 9648]",395814,en,17.404,2017-09-08,Rememory,6.1,413,0.0,"['Strophic Productions Limited', 'First Point Entertainment', 'Scythia Films']",0.0,2017,9,3,Fall,
False,[878],328595,en,7.954,2015-03-01,Parallels,6.053,340,0.0,['Fox Digital Studios'],0.0,2015,3,1,Spring,
False,"[18, 27, 53]",457955,fr,13.911,2018-03-07,The Night Eats the World,6.052,649,0.0,"['Haut et Court', 'Canal+', 'Ciné+', 'WTFilms']",0.0,2018,3,3,Spring,
False,[35],398920,fr,11.831,2017-01-18,He Even Has Your Eyes,6.052,495,0.0,"['uFund', 'Nexus Factory', 'Nolita', 'TF1 Droits Audiovisuels', 'UGC', 'uMedia', 'France 2 Cinéma']",0.0,2017,1,1,Winter,
False,"[27, 9648, 53]",16342,en,12.416,2008-12-05,The Children,6.052,362,0.0,"['Aramid Entertainment Fund', 'Barnsnape Films', 'BBC Film', 'Vertigo Entertainment', 'Screen West Midlands']",0.0,2008,12,3,Winter,
False,"[53, 27]",701175,es,19.846,2020-09-16,The Paramedic,6.051,602,0.0,"['Babieka Films', 'Zabriskie Films']",0.0,2020,9,2,Fall,
False,"[12, 16, 10751]",15657,en,28.606,2005-06-13,Tarzan II,6.05,1080,0.0,['DisneyToon Studios'],0.0,2005,6,3,Summer,
False,"[28, 53, 80]",800345,ko,38.986,2022-08-05,Carter,6.049,346,0.0,['Apeitda'],0.0,2022,8,3,Summer,
False,"[53, 18]",344041,en,13.933,2016-02-26,Standoff,6.047,307,0.0,"['First Point Entertainment', 'Goldrush Entertainment', 'Maple Leaf Films', 'Voltage Pictures']",8000000.0,2016,2,2,Winter,inf
False,"[27, 18]",254194,en,13.146,2014-07-29,Starry Eyes,6.047,417,0.0,"['Dark Sky Films', 'Snowfort Pictures', 'Parallactic Pictures', 'Title Media']",0.0,2014,7,2,Summer,
False,[35],37770,it,6.129,1990-12-21,Fantozzi to the Rescue,6.047,337,0.0,"['Maura International Films', 'Penta Film', 'Cecchi Gori Group Tiger Cinematografica']",0.0,1990,12,1,Winter,
False,[35],56339,it,9.412,2011-01-21,Whatsoeverly,6.046,520,0.0,"['Fandango', 'RAI Cinema']",0.0,2011,1,1,Winter,
False,"[28, 53]",421658,en,20.073,2018-09-07,Final Score,6.045,492,0.0,"['The Fyzz', 'Drybake Final Score', 'Highland Film Group', 'Ingenious Media', 'Signature Entertainment', 'Signature Films']",20000000.0,2018,9,2,Fall,inf
False,[35],578908,en,16.633,2021-03-26,Bad Trip,6.042,495,0.0,"['Orion Pictures', 'Bron Studios', 'Creative Wealth Media Finance', 'The District', 'Gorilla Flicks']",0.0,2021,3,1,Spring,
False,"[10749, 28, 35]",921636,en,33.397,2023-07-07,The Out-Laws,6.038,612,0.0,['Happy Madison Productions'],0.0,2023,7,3,Summer,
False,"[27, 878, 28]",340382,ja,40.699,2015-09-01,Attack on Titan II: End of the World,6.034,312,0.0,"['Kodansha', 'TOHO', 'Nikkatsu Corporation', 'dentsu', 'AMUSE', 'Horipro', 'Hakuhodo DY Media Partners', 'East Japan Marketing & Communications', 'KDDI', 'Yomiuri Shimbun Company', 'Nippan Group Holdings', 'GYAO', 'Tokyo FM', 'The Asahi Shimbun']",0.0,2015,9,3,Fall,
False,"[10751, 35, 18, 10402, 10770]",32293,en,18.143,2003-08-15,The Cheetah Girls,6.034,455,0.0,"['BrownHouse Productions', 'Martin Chase Productions']",0.0,2003,8,5,Summer,
False,"[18, 27]",65599,en,17.7,2011-10-14,The Woman,6.033,502,0.0,['Modernciné'],0.0,2011,10,2,Fall,
False,"[53, 9648]",840882,en,14.999,2022-03-03,The Weekend Away,6.03,634,0.0,"['42', 'Universal Pictures Corporation']",0.0,2022,3,2,Spring,
False,[35],427989,it,10.238,2016-12-15,Poor but Rich,6.03,398,0.0,"['Wildside', 'EsseQuamVideri', 'Warner Bros Pictures Italia']",0.0,2016,12,1,Winter,
False,"[27, 18, 53]",116811,en,16.307,2012-08-30,Berberian Sound Studio,6.029,326,0.0,"['Illuminations Films', 'Warp X', 'Film4 Productions']",0.0,2012,8,3,Summer,
False,"[53, 878, 28, 27]",29425,en,14.68,1973-03-16,The Crazies,6.028,344,0.0,['Pittsburgh Films'],275000.0,1973,3,4,Spring,inf
False,"[878, 12, 53]",168138,es,10.791,2013-03-27,The Last Days,6.025,324,0.0,['Morena Films'],0.0,2013,3,3,Spring,
False,"[27, 35, 14]",461928,en,15.996,2018-11-30,Anna and the Apocalypse,6.024,348,0.0,"['Parkhouse Pictures', 'Blazing Griffin', 'Creative Scotland', 'Black Camel Pictures']",0.0,2018,11,3,Fall,
False,[35],11915,fr,18.327,1982-10-03,The Gendarme and the Gendarmettes,6.024,516,0.0,"['Société Nouvelle de Cinématographie', 'SND']",0.0,1982,10,1,Fall,
False,[35],66118,fr,9.626,2011-07-06,Case départ,6.023,465,0.0,['Légende Films'],8500000.0,2011,7,1,Summer,inf
False,[35],58013,it,8.098,2010-12-17,La banda dei Babbi Natale,6.023,1026,0.0,"['Medusa Film', 'A.Gi.Di.', 'Sky Cinema']",0.0,2010,12,1,Winter,
False,"[28, 53]",531503,en,18.633,2019-07-12,Point Blank,6.022,516,0.0,"['WarParty Films', 'Gaumont']",0.0,2019,7,2,Summer,
False,"[80, 9648, 53]",520663,en,28.07,2021-05-13,The Woman in the Window,6.02,1842,0.0,"['Fox 2000 Pictures', '20th Century Studios']",4000000.0,2021,5,3,Spring,inf
False,[27],483202,en,27.651,2019-10-18,Eli,6.021,1334,0.0,"['Bellevue Productions', 'Paramount', 'Paramount Players', 'Intrepid Pictures', 'MTV Films']",0.0,2019,10,1,Fall,
False,"[18, 53]",549514,en,23.595,2020-12-18,Fatale,6.02,306,0.0,"['Hidden Empire Film Group', 'Summit Entertainment']",0.0,2020,12,2,Winter,
False,"[878, 9648, 18, 53, 27]",335866,en,18.39,2015-05-28,Circle,6.02,1866,0.0,"['Votiv Films', 'Taggart Productions', 'Felt Films']",0.0,2015,5,5,Spring,
False,[18],301502,en,39.148,2022-09-16,Blonde,6.019,1245,0.0,['Plan B Entertainment'],22000000.0,2022,9,1,Fall,inf
False,"[35, 10402, 10749, 878]",341689,en,17.753,2017-10-06,How to Talk to Girls at Parties,6.018,362,0.0,"['See-Saw Films', 'HanWay Films', 'Little Punk', 'Fortissimo Films', 'Film4 Productions']",0.0,2017,10,4,Fall,
False,"[53, 28]",294793,en,21.336,2022-04-08,All the Old Knives,6.018,494,0.0,"['Barry Linen Motion Pictures', 'Chockstone Pictures', 'Jackson Pictures', 'Nick Wechsler Productions']",0.0,2022,4,2,Spring,
False,"[10751, 16, 12, 35]",13654,en,33.034,2002-11-06,101 Dalmatians II: Patch's London Adventure,6.018,1108,0.0,['Disney Television Animation'],0.0,2002,11,4,Fall,
False,"[14, 53, 18]",8884,en,15.585,2008-10-16,Franklyn,6.018,341,0.0,"['UK Film Council', 'Aramid Entertainment Fund', 'Recorded Picture Company', 'Film4 Productions', 'Contender Films']",12000000.0,2008,10,3,Fall,inf
False,"[10749, 35]",934756,en,15.507,2022-09-01,Love in the Villa,6.017,331,0.0,"['Grumpy Entertainment', 'Off Camera Entertainment']",0.0,2022,9,2,Fall,
False,"[27, 53, 9648]",431075,en,27.232,2019-01-10,Polaroid,6.017,979,0.0,"['Dimension Films', 'The Weinstein Company', 'Eldorado Films', 'Vertigo Entertainment', 'Good Fear']",0.0,2019,1,3,Winter,
False,"[27, 9648]",24913,en,15.227,1986-03-27,April Fool's Day,6.016,308,0.0,"['YCTM', 'Hometown Films', 'Paramount']",5000000.0,1986,3,2,Spring,inf
False,"[35, 10749]",706510,en,18.175,2020-07-01,Desperados,6.015,469,0.0,"['Lost City', 'Good Universe', 'MXN Entertainment']",0.0,2020,7,2,Summer,
False,"[53, 18, 14]",508018,es,15.914,2018-03-10,The Warning,6.014,366,0.0,"['Film Factory', 'Morena Films', 'Movistar+', 'The Warning of Rivard', 'Tormenta Films', 'TVE']",4642619.0,2018,3,3,Spring,inf
False,"[10402, 35, 18]",43939,en,16.574,2010-09-10,I'm Still Here,6.011,353,0.0,['They Are Going To Kill Us Productions'],0.0,2010,9,3,Fall,
False,"[878, 18, 53, 12]",559581,en,23.929,2021-06-24,Stowaway,6.0,463,0.0,"['RainMaker Films', 'Yale Productions', 'Augenschein Filmproduktion', 'Black Canopy Films', 'MMC Movies', 'Phiphen Pictures', 'RISE PICTURES', 'Stage 6 Films', 'XYZ Films', 'WeFadeToGrey', 'Bavaria Film']",10000000.0,2021,6,4,Summer,inf
False,"[10751, 10402]",60405,en,30.223,2011-04-19,Sharpay's Fabulous Adventure,6.008,526,0.0,"['Princessa Productions', 'Borden & Rosenbush Entertainment']",0.0,2011,4,2,Spring,
False,[35],588001,es,12.241,2019-03-16,Despite Everything,6.006,413,0.0,"['Cinephile', 'Bambú Producciones']",0.0,2019,3,1,Spring,
False,"[28, 18, 36, 53]",347984,en,19.294,2017-07-09,6 Days,6.006,662,0.0,"['XYZ Films', 'New Zealand Film Commission', 'Ingenious Media', 'GFC Films', 'Lipsync Productions', 'Fightertown', 'Imagezone', 'Dog with a Dog Productions']",1500000.0,2017,7,4,Summer,inf
False,[35],66129,fr,10.34,2011-06-30,The Tuche Family,6.006,1248,0.0,"['Pathé Distribution', 'Eskwad', 'Pathé Films', 'Serenity Films', 'Groupe TF1']",0.0,2011,6,1,Summer,
False,"[35, 10749, 18]",209249,en,16.828,2014-01-13,The Love Punch,6.005,411,0.0,"['SND', 'Radar Films', 'Process Media', 'Ketchup Entertainment', 'Canal+', 'Love Punch']",0.0,2014,1,3,Winter,
False,"[35, 10749, 18]",366514,fr,13.833,2016-05-04,Up for Love,6.004,804,0.0,"['Creative Andina', 'VVZ Production', 'Gaumont']",10000000.0,2016,5,3,Spring,inf
False,"[12, 16, 35, 10751]",9948,en,34.086,2006-11-09,The Fox and the Hound 2,6.004,627,0.0,['DisneyToon Studios'],24000000.0,2006,11,4,Fall,inf
False,"[10749, 35]",502292,en,19.417,2019-05-03,The Last Summer,6.003,1343,0.0,"['Redrover Co. Ltd.', 'GulfStream Pictures']",0.0,2019,5,2,Spring,
False,"[10749, 35, 18]",138697,en,36.822,2013-09-12,Don Jon,6.003,4155,0.0,"['Ram Bergman Productions', 'HitRecord Films', 'Voltage Pictures']",3000000.0,2013,9,3,Fall,inf
False,"[27, 53]",514593,en,32.756,2020-06-18,You Should Have Left,6.001,700,0.0,"['Blumhouse Productions', 'Universal Pictures']",0.0,2020,6,2,Summer,
False,"[53, 27]",97051,en,18.1,2013-02-08,Would You Rather,6.0,866,0.0,"['Periscope Entertainment', 'Social Construct', 'Dreamher Productions', 'Lambrick Foundation, The']",0.0,2013,2,2,Winter,
False,"[10749, 878]",59457,en,13.777,2010-07-15,Womb,6.0,336,0.0,"['Razor Film Produktion', 'ARTE France Cinéma']",3100000.0,2010,7,2,Summer,inf
False,[35],26691,fr,9.081,2009-08-12,Neuilly Yo Mama!,6.0,899,0.0,"['Miroir Magique', 'Vito Films', 'France 2 Cinéma', 'TF1 International']",0.0,2009,8,1,Summer,
False,"[878, 35, 12, 10749]",11379,en,17.599,1984-08-15,The Adventures of Buckaroo Banzai Across the 8th Dimension,5.997,391,0.0,['Sherwood Productions'],0.0,1984,8,4,Summer,
False,"[18, 80, 35]",517909,en,19.405,2019-09-27,The Laundromat,5.999,1153,0.0,"['Anonymous Content', 'Grey Matter Studios', 'Topic Studios', 'Sugar23']",0.0,2019,9,3,Fall,
False,"[10749, 18, 35]",820912,en,25.657,2022-07-01,Persuasion,5.998,543,0.0,"['MRC', 'Bisous Pictures', 'Mad Chance', 'Fourth & Twenty Eight Films']",0.0,2022,7,3,Summer,
False,"[35, 28]",785985,fr,15.564,2022-05-06,The Takedown,5.998,446,0.0,['Mandarin Production'],0.0,2022,5,2,Spring,
False,"[53, 35, 28]",121824,en,20.871,2012-12-14,Stand Up Guys,6.0,877,0.0,"['Lionsgate', 'Sidney Kimmel Entertainment', 'Lakeshore Entertainment']",0.0,2012,12,3,Winter,
False,"[27, 53, 878, 35]",11429,en,17.571,2003-04-04,Beyond Re-Animator,5.997,336,0.0,"['Castelao Productions', 'Filmax', 'Fantastic Factory (Filmax)', 'Vía Digital']",3000000.0,2003,4,4,Spring,inf
False,"[27, 53, 9648]",943930,es,19.391,2023-03-24,Tin & Tina,5.996,352,0.0,"['La Claqueta', 'Tin&Tina La Película AIE', 'Miami Film Gate', 'Filmax', 'Albinos La Película']",0.0,2023,3,3,Spring,
False,"[27, 9648, 53]",86597,en,17.091,2012-03-19,The Tall Man,5.995,1099,0.0,"['Forecast Pictures', 'Iron Ocean Films', 'Radar Films', 'SND', 'Highwire Pictures']",18200000.0,2012,3,3,Spring,inf
False,[35],247218,it,9.641,2014-01-01,A Boss in the Living Room,5.993,514,0.0,"['Cattleya', 'Warner Bros. Entertainment Italia']",0.0,2014,1,1,Winter,
False,"[53, 27]",550201,th,13.37,2018-09-27,The Pool,5.992,314,0.0,"['TMOMENT', 'Dark Army Studio']",201822.0,2018,9,2,Fall,inf
False,"[878, 10749, 53]",458005,en,14.294,2018-07-19,Zoe,6.0,370,0.0,"['IM Global', 'HLCG Media', 'Global Road Entertainment', 'Scott Free Productions']",0.0,2018,7,3,Summer,
False,[35],243442,it,9.843,2013-12-12,Un fantastico via vai,5.992,309,0.0,"['Levante', 'RAI Cinema']",0.0,2013,12,1,Winter,
False,"[10402, 18]",352492,en,14.525,2016-08-26,XOXO,5.991,581,0.0,['Prettybird'],0.0,2016,8,2,Summer,
False,"[10751, 14, 35, 10770]",39345,en,33.135,1998-09-10,Casper Meets Wendy,5.986,368,0.0,"['Saban Entertainment', 'The Harvey Entertainment Company', '20th Century Fox Home Entertainment', '20th Century Fox', 'Brookwell-McNamara Entertainment']",0.0,1998,9,4,Fall,
False,"[12, 18, 10751, 35]",11479,fr,11.782,1994-12-14,"Little Indian, Big City",5.975,561,0.0,"['Ice Films', 'PROCIREP', 'Touchstone Pictures', 'Canal+', 'TF1 Films Production']",0.0,1994,12,4,Winter,
False,"[16, 10751]",13683,en,28.8,2002-06-24,Tarzan & Jane,5.972,583,0.0,['Disney Television Animation'],0.0,2002,6,2,Summer,
False,"[18, 10749]",24402,fr,29.028,1974-06-25,Emmanuelle,5.971,727,0.0,"['Orphée Productions', 'Trinacra Films']",500000.0,1974,6,2,Summer,inf
False,[35],584962,en,22.135,2019-09-20,Between Two Ferns: The Movie,5.97,812,0.0,['Funny or Die'],0.0,2019,9,1,Fall,
False,"[28, 878]",414190,en,25.999,2017-01-27,iBoy,6.0,1113,0.0,"['Pretty Pictures', 'XYZ Films', 'Wigwam Films']",1500000.0,2017,1,2,Winter,inf
False,"[53, 18]",785752,en,13.598,2021-09-22,Intrusion,5.968,630,0.0,"['Creator Media Entertainment', 'Sea Smoke Entertainment', 'EMJAG Productions']",0.0,2021,9,2,Fall,
False,"[35, 18]",174323,en,0.717,2014-01-17,G.B.F.,5.966,382,0.0,"['School Pictures', 'Parting Shots Media', 'Logolite Entertainment', 'ShadowCatcher Entertainment', 'Steakhaus Productions']",3200000.0,2014,1,2,Winter,inf
False,"[28, 80, 53]",38780,en,21.147,2009-09-27,Rampage,5.966,407,0.0,"['Boll Kino Beteiligungs GmbH & Co. KG', 'Brightlight Pictures', 'Pitchblack Pictures', 'Event Film Distribution', 'Amok Productions', 'Lighthouse Pictures']",0.0,2009,9,3,Fall,
False,"[53, 9648]",220286,en,16.981,2013-10-11,Grand Piano,5.965,479,0.0,"['Nostromo Pictures', 'Telefónica Studios']",0.0,2013,10,2,Fall,
False,"[27, 53]",15516,en,32.935,1972-08-30,The Last House on the Left,5.965,636,0.0,"['Lobster Enterprises', 'Sean S. Cunningham Films', 'The Night Co.']",90000.0,1972,8,2,Summer,inf
False,"[35, 80, 53]",10480,en,17.905,2000-08-30,Nurse Betty,5.964,369,0.0,"['IMF Internationale Medien und Film GmbH & Co. Produktions KG', 'Gramercy Pictures', 'Propaganda Films', ""ab'-strakt Pictures"", 'Universal Pictures', 'USA Films', 'Pacifica Film Distribution']",24000000.0,2000,8,3,Summer,inf
False,[35],175116,it,9.708,2013-03-14,Out of the Blue,5.962,304,0.0,"['Italian International Film', 'Medusa Film']",0.0,2013,3,1,Spring,
False,"[878, 12, 28, 35]",531306,en,17.417,2019-05-24,Rim of the World,5.96,905,0.0,['Wonderland Sound and Vision'],0.0,2019,5,4,Spring,
False,"[12, 10751, 10749]",39227,en,12.376,2002-11-26,When in Rome,6.0,315,0.0,"['Dualstar Productions', 'Tapestry Films', 'Dualstar Entertainment Group']",0.0,2002,11,3,Fall,
False,[53],183662,en,17.115,2013-03-13,Crush,5.959,319,0.0,['Intrepid Pictures'],0.0,2013,3,1,Spring,
False,"[18, 35, 10749]",351964,en,24.375,2015-11-05,The Escort,6.0,395,0.0,"['Skyhook Productions', 'Cloverhill Pictures', 'Perspective Productions']",0.0,2015,11,3,Fall,
False,"[28, 53, 80]",14979,en,28.919,2009-01-09,Thick as Thieves,5.958,753,0.0,"['Equity Pictures Medienfonds GmbH & Co. KG IV', 'Revelations Entertainment', 'EFO Films', 'Millennium Media', 'Nu Image', 'Grosvenor Park Media']",25000000.0,2009,1,3,Winter,inf
False,[35],800937,en,27.048,2022-05-11,Senior Year,5.955,757,0.0,"['Paramount Players', 'Broken Road Productions', 'Camp Sugar']",0.0,2022,5,1,Spring,
False,"[27, 53, 9648]",215830,en,12.731,2013-08-13,Open Grave,5.954,676,0.0,"['Atlas Independent', 'Speranza Film', '852 Films']",0.0,2013,8,3,Summer,
False,[35],85041,it,7.789,2012-01-04,The Immature: The Trip,5.954,596,0.0,"['Medusa Film', 'Lotus Production', 'Sky Cinema', 'Mediaset Premium']",0.0,2012,1,1,Winter,
False,"[35, 28, 53]",1077280,en,30.802,2023-02-22,Die Hart,5.953,374,0.0,['HartBeat Productions'],0.0,2023,2,3,Winter,
False,"[80, 9648, 53]",12245,en,12.975,2008-01-18,The Oxford Murders,5.953,617,0.0,"['Telecinco Cinema', 'Eurimages', 'La Fabrique 2', 'Tornasol Films', 'Canal+ España', 'thinkfilm', 'Warner Bros. Pictures', 'Warner Bros. Entertainment España', 'Oxford Crimes', 'Canal+']",14100000.0,2008,1,3,Winter,inf
False,"[14, 878, 53]",487083,en,20.056,2019-08-29,Paradise Hills,5.952,496,0.0,"['Nostromo Pictures', 'Colina Paraiso AIE', 'TVE', 'Crea SGR', 'Generalitat de Catalunya - Departament de Cultura', 'Instituto de Ciencias y Artes Cinematográficas del Ministerio de Cultura', 'Nublar Productions']",6000000.0,2019,8,3,Summer,inf
